ticker,n_obs,rho,sharpe,explanatory_mean_return,explanatory_risk_averse,predictive_risk_averse,explanatory_prospect_theory,predictive_prospect_theory,explanatory_risk_neutral,predictive_risk_neutral,explanatory_risk_seeking,predictive_risk_seeking
DD,131,-0.028895475923663552,0.020368325337456944,0.0018006502122163556,3.867016030640011,3.755276762030231,2.2732874231133025,2.2075997011111648,0.5632474662552549,0.5469721626550117,0.07748371171090561,0.07524478298468705
ETN,131,0.0978786375403373,0.10395455484936136,0.008463798809456361,6.053469624354405,5.460964265130778,3.383235276862514,3.052088817484805,0.6910723049529524,0.6234310893022968,0.06051423558830984,0.05459118465713108
EBAY,123,0.30725662846349744,0.16165359062213125,0.03355214246453705,4.928073346395246,3.4138901451610173,3.289044493050248,2.2784637712491955,1.287975793494616,0.8922366936428625,0.5484751687694738,0.37995253761741754
ECL,131,-0.13469546160648385,0.15597090659848498,0.010528026681413732,6.491862033421513,5.617437680144196,3.511950871777729,3.0389070279643344,0.6929094412732125,0.5995776842294264,0.056745457750759856,0.04910210212495003
EIX,131,0.10669583932918139,0.08598867610063407,0.007796519107610532,5.32746939936082,4.759050580295487,3.0648559325946203,2.7378485564434163,0.7043276604276719,0.6291788295355828,0.07846073894075366,0.07008930454508217
EW,105,-0.06890727334769545,0.19736873599043878,0.017382273110879993,8.01040364546663,7.4584285718430845,4.561491997404766,4.2471720214662705,1.0761133713879747,1.0019613331526334,0.13794728222705593,0.1284417111430645
EA,131,0.009881782257958995,0.10078310207703307,0.012422616567877172,5.365320080358169,5.3123011555798145,3.2643953797582617,3.232137335411603,0.8627368086171607,0.8542114313284795,0.11652309629528863,0.1153716404296754
EME,131,-0.048006652908944285,0.15824514507835946,0.017079757548332377,5.902765933983536,5.619393898588049,3.594981447391034,3.422398420832039,0.9548838487644127,0.9090430712684228,0.13733125938766505,0.13073844528469322
EMR,131,-0.01687548566413614,0.087360009761731,0.005686835886237927,6.124031304150635,6.02068530167072,3.1879704154301134,3.1341718663868323,0.5480312282984998,0.5387829351618496,0.03715893624025884,0.036531861144441805
ETR,131,0.07845594692336565,0.19760022923635928,0.013345153713646443,7.122570462743982,6.563762452561009,3.9329324255448177,3.62437048791309,0.8076400019485442,0.7442758408224823,0.07533796494424078,0.06942725356526104
EOG,131,-0.08869255805372599,0.18482086448072416,0.021403014221579888,6.100153417272386,5.55911520617432,3.752204418159585,3.419411809972519,1.0623626617403574,0.9681389996898399,0.17615960306675468,0.1605355572450352
EQT,131,0.12318086373159386,0.2063618298277748,0.016020168273656345,7.498279327189473,6.5746348031655195,4.20106745350091,3.68357633598398,0.9025333794314109,0.7913585382064553,0.0853095489515488,0.07480104502714433
EFX,131,-0.030036990368296584,0.07664465535591186,0.006126950730374086,5.364121207452896,5.202999150410258,2.9746413103904046,2.885292038001071,0.6292346763755535,0.6103343604618628,0.06324795383007908,0.06134817565007054
EQIX,100,0.11406813891864898,0.07734012729669847,0.02848956852855571,2.791109956535887,2.4727332382765272,2.027578060050194,1.7962960042279834,1.145485109584258,1.014821754974957,1.0643305382414818,0.942924334549992
EQR,131,-0.10635968213983274,0.12800572917800507,0.007886534440018956,6.446045852036557,5.760446464155161,3.4617050832167466,3.0935192309039703,0.6319681903147828,0.5647522544704172,0.04094129893610885,0.036586795394872446
ERIE,131,-0.2060210860074929,0.09436614018290229,0.006182062959207658,4.9952934739399435,3.9661576875126943,2.721529836905063,2.1608373043040867,0.5927115051596397,0.470600437177515,0.06870719251854647,0.05455206209934963
ESS,131,-0.06856110062652196,0.19302526762131864,0.012288959157333638,6.97301789160658,6.494940110269603,3.868419901483539,3.603196775352286,0.7764206258409788,0.7231883731841883,0.061994664745261184,0.05774424229735384
EL,131,-0.11168903939817242,0.06313109121401615,0.005504135576700454,5.200863437219666,4.619983995875524,2.9223152900231995,2.5959247024619168,0.6390433821463607,0.5676692406606745,0.06670744033718518,0.059256950405214066
